-6.4249410943,-82.7708953469
-6.4036029429,-82.7884057024
-6.39416194102,-82.8124287928
-6.39517665865,-82.8269216095
-6.39336380976,-82.827735533
-6.3822842827,-82.8350875517
-6.38112486871,-82.8373926717
-6.36815714863,-82.8437725577
-6.34248572051,-82.8590191015
-6.32226080057,-82.8749898387
-6.30632808214,-82.8871927322
-6.29673283667,-82.901120763
-6.27683956629,-82.9180470785
-6.25707925949,-82.9405374301
-6.24173376153,-82.9579031417
-6.23181937279,-82.9682371164
-6.21785067675,-82.9794180239
-6.20207431598,-82.987000607
-6.18047178507,-82.9927407099
-6.15878877781,-83.002352404
-6.13577507709,-83.0145261105
-6.11954976216,-83.0269312433
-6.10627789112,-83.0369424329
-6.0935045058,-83.0547732678
-6.09740046314,-83.0549057818
-6.07170784365,-83.0831233348
-6.42204431232,-82.4162883486
-6.86410838421,-81.1801257104
-6.89098694541,-79.4803535578
-6.55418800301,-79.6136903724
-6.36826175662,-80.1317958325
-6.88951542731,-81.09625379
-8.13258434604,-82.6186554796
-10.2356151065,-83.5615446151
-10.8240150694,-84.9901832997
-10.1092686719,-86.7450272676
-8.70599347504,-88.2961849584
-7.50368959686,-89.0487996568
-7.22690775216,-88.6386746957
-7.70320991074,-87.0582202875
-8.34829545155,-84.5426465186
-8.74536478419,-81.3969868603
-8.54567311628,-78.2527984474
-7.57051486627,-75.865443755
-6.58770146013,-74.7751283122
-5.552543925,-75.9790426788
-4.87902080796,-77.4476739408
-4.24566561613,-78.516727377
-3.32361980909,-79.4062170772
-1.85623100203,-79.973425082
-0.0531895390479,-80.4145831549
1.90158961231,-80.581064977
3.58688698761,-80.3657024363
4.92534370877,-79.8049936496
6.03523540557,-79.0260018293
7.00266605787,-78.335160209
8.13492085221,-78.3592959441
9.26691188439,-79.0350956948
10.0505468715,-79.9384530284
10.5508918074,-80.9029963487
10.7939011502,-81.6111459082
10.9429944975,-81.7361821767
11.069382845,-81.0376987233
11.3607251901,-79.6929441856
11.9194767424,-77.8449435548
12.34416779,-75.4402204554
12.3408719178,-72.7325785754
12.004728278,-69.8324457944
11.6625797508,-66.9359363527
11.5506670629,-64.1320423109
11.3060894243,-61.5461405441
10.2867748522,-59.2440164058
8.53709064566,-56.9515574098
6.65213684179,-54.4238040071
4.99924984117,-51.558105673
3.4024067703,-48.7299442446
1.71416660556,-46.309184768
0.0585510362967,-44.3562668816
-1.59587292849,-42.9982090979
-3.47828656982,-42.205190128
-5.66993065375,-41.6256764251
-8.14925498505,-40.7740818785
-11.0575732917,-39.3618418669
-13.8660218599,-37.5469886168
-15.7571790766,-35.7351765364
-16.7558928768,-34.3307701232
-17.4030349625,-33.8187007564
