-2.04020561058,-28.0787750506
-1.99836581249,-28.1493119548
-1.93206485434,-28.273020263
-1.88602391766,-28.4303698827
-1.86776572368,-28.6108005239
-1.87367571026,-28.9048332001
-1.86975148819,-29.1436570126
-1.88584104562,-29.3472309638
-1.93946945652,-29.5660719376
-2.11705742469,-29.7863874525
-2.31498968492,-29.9377577235
-2.55265948981,-30.0659475581
-2.75487398661,-30.1603558663
-2.8673915118,-30.2567047787
-2.82723378086,-30.3885670887
-2.6772622613,-30.5357226959
-2.48966052871,-30.6526931851
-2.31359934234,-30.6465334794
-2.18768334186,-30.5106037894
-2.14259968794,-30.2531668301
-2.13295123956,-29.9350016271
-2.12192245953,-29.578413136
-2.11025110694,-29.1941924493
-2.07222814901,-28.7999367089
-2.02794079754,-28.4363746704
-1.88704361233,-28.1302933084
-1.68179908388,-27.8409202739
-1.44388037169,-27.5960366702
-1.17746294297,-27.3914696794
-0.669490874526,-27.403087242
-0.461493113137,-27.4917658335
-0.259063551393,-27.4993711613
0.0687072275617,-27.4193017886
0.62770506637,-27.2190807671
1.50368382122,-26.7756895406
2.31458243327,-26.1803433972
2.92089867458,-25.3960934551
3.34993908465,-24.5534334675
3.66372764581,-23.7285979797
3.64040710713,-23.0014925396
3.50635242043,-22.2984570507
3.22353854749,-21.799843051
2.82663604196,-21.4216591128
2.60769672291,-21.2943688913
2.69143959814,-21.217703365
2.87606401094,-21.1531822918
3.21085897387,-21.0811270938
3.60935370522,-20.9232182083
3.83487535593,-20.657457514
4.04971400534,-20.2600727812
4.13222678561,-19.7778312916
4.11665477292,-19.2803696348
4.11584790263,-18.7728531819
4.12499950796,-18.3232122501
4.14716540387,-17.8967487699
4.20807000544,-17.4787542388
4.30037847385,-17.1564671193
4.32482931554,-16.8518336515
4.31704039432,-16.6312453718
4.35800105404,-16.4930548737
4.44171154427,-16.4474971474
4.54442541453,-16.4969646297
4.67715466018,-16.5954578327
4.79500314241,-16.7528434733
4.79877509833,-16.8977459171
4.72795072932,-17.0155633795
4.49621951437,-17.0794844504
4.23398590839,-17.1426252878
3.93044375983,-17.2878898889
3.59539580686,-17.4803397548
3.20080756413,-17.6241904217
2.81764399069,-17.7838277657
2.41033704541,-17.9608456669
2.00852735121,-18.1575322717
1.6289891349,-18.3036926308
1.26239442485,-18.401885378
0.922241147008,-18.4595568933
0.718827110928,-18.6352830725
0.623994025852,-18.8743093481
0.616603718071,-19.177337337
0.643310579213,-19.4589657183
0.672525282479,-19.7093268215
0.682461992734,-19.9394291609
0.614209441427,-20.002801625
0.469194705021,-20.0125609732
0.248454905349,-19.9980686454
0.0183294024391,-19.9592808631
-0.194620092945,-20.0086207591
-0.321372775793,-20.0904139988
-0.498214225524,-20.3089339899
-0.725219491318,-20.6313995342
-0.985960057431,-21.0826123023
-1.22666519301,-21.7294832287
-1.4890089364,-22.6078288419
-1.565288702,-23.241726304
-1.52460377484,-24.0845681097
-1.48844269143,-24.9365736209
-1.40209246219,-25.7420548595
-1.29517667029,-26.4038399615
-1.19890322389,-27.0012204178
-0.992623744821,-27.5061528648
-0.697605953433,-27.8982837979
-0.225610327258,-28.2742087559
0.332888943393,-28.5018388979
1.05051450441,-28.6486330773
1.78029085337,-28.639313884
2.51920806929,-28.5472025553
3.12224343214,-28.2810028926
3.63883991283,-27.9002206196
4.1328359633,-27.4856073332
4.52115727886,-27.0806508024
4.7848668739,-26.5160185185
4.66031186676,-25.6620631833
4.17725488307,-24.4035637473
3.48306734933,-23.1132555108
2.65105124661,-21.9157987296
1.47817841523,-21.0543945464
