-12.9494814276,2.43103829691
-12.907814216,2.72289316066
-12.9562273235,3.21378130864
-13.4803315322,3.66072558497
-13.6380544054,4.11596679629
-14.2493757029,4.22131266825
-14.6773821996,4.47572715936
-14.8793069737,4.35093677761
-15.2249092623,4.23339613891
-15.4143123331,4.17749603522
-15.5235655642,4.24593772986
-15.618278828,4.49705976686
-15.794862109,4.93847653126
-15.9570766473,5.42872044524
-16.048904199,5.86208088223
-16.2681324236,6.22172243885
-16.2128678199,6.56830630727
-16.1266917281,6.83220776731
-15.9933404172,7.03749704047
-15.8315519562,7.11188832589
-15.6479016908,7.20372346633
-15.4255802193,7.33969987456
-15.1975294925,7.49700819208
-15.0074219837,7.62703741773
-14.8070334432,7.74822889171
-14.5758645948,7.88395362772
-14.30638434,7.9883351635
-13.96743255,8.10894033537
-13.5441048607,8.25056973744
-13.0948611995,8.45712977517
-12.6300140577,8.68331606972
-12.1773730853,8.84177299525
-11.7576917395,8.92514951994
-11.3547971663,8.90563601031
-10.9905667698,8.88530021809
-10.6113189916,8.86349171087
-10.177519226,8.81269747322
-9.71177739815,8.79527163594
-9.26013782014,8.80717340648
-8.82083778407,8.81632445056
-8.40435594562,8.75314831637
-8.00598856334,8.71005032725
-7.65370570744,8.71422203844
-7.33717900323,8.67080668858
-7.0160939208,8.60126707987
-6.68609270311,8.5143487187
-6.31755572792,8.40585208099
-5.90381897629,8.33805193087
-5.49254933301,8.34818341045
-5.07395578582,8.38881528642
-4.66340240948,8.45836494874
-4.30111618263,8.51323296145
-3.97951804089,8.56103884832
-3.66698559273,8.58844789044
-3.31402444268,8.52801849045
-2.93533763978,8.45905328205
-2.55942609566,8.32206040278
-2.1792215711,8.19960409124
-1.79052892777,8.11317282849
-1.44726752061,7.99829205538
-1.1653258279,7.88147906777
-0.933688967496,7.75361968903
-0.729897499007,7.62612459034
-0.54860106298,7.54674930725
-0.316533948346,7.47102066436
-0.0199746876891,7.38376740738
0.391857313013,7.30645763095
0.87111634198,7.21383749663
1.34321317147,7.17613596534
1.7956298101,7.05197432811
2.20071929451,6.8717807502
2.48298498788,6.63271512274
2.60065370997,6.35016767557
2.71979780253,6.04593604053
2.86788687562,5.86909931416
3.07632210579,5.89085091546
3.31299874433,6.0732071159
3.54713091113,6.31991298443
3.82908919136,6.52542273514
4.1742933421,6.63758385939
4.54723416828,6.6923386707
4.86234655367,6.61029315595
5.08264039435,6.55748797324
5.3007887117,6.3842882235
5.34323899946,6.16854103147
5.43526359723,5.96269233998
5.6494387987,5.8043449112
5.97997745786,5.6986282887
6.36911944436,5.65545020767
6.75852410837,5.64393776566
7.12036345783,5.56718579193
7.42247801728,5.47254020952
7.57476822854,5.32138751225
7.68849208253,5.1124227005
7.85410095266,4.82889093017
8.10624718388,4.53202961456
8.41726187192,4.26774455916
8.75308582892,4.11646212234
9.11831746228,3.96063101267
9.48530564162,3.81727876715
9.86432147272,3.6016366676
10.2111387418,3.44851449633
10.5706264895,3.26677796298
10.9030148784,3.10360550926
11.2188435891,2.85400149212
11.5257914237,2.63761753911
11.847534047,2.4343994942
12.2175564884,2.22615005315
12.6278062133,2.11249093218
13.0703411587,2.00940283045
13.5255154764,1.94953117657
13.9538511284,1.8399003996
14.326070925,1.73082972578
14.5314239119,1.56147292531
14.7435031627,1.43423124691
15.1259783534,1.30990970963
15.6532850396,1.16123004521
16.2278691466,1.14201325856
16.7796454645,1.26947357179
17.2040586133,1.37046381069
17.4968510278,1.26701261563
17.2632714208,0.801724067529
17.3919823501,0.120626754365
17.7361930351,-0.164990358017
18.1860939108,-0.340293027705
18.6459631809,-0.459381583023
18.9553010409,-0.138916397529
18.8704504652,0.311771888412
18.5732884978,0.972173256935
18.0627568085,1.50156625945
17.8180479115,1.87823363839
17.7777597605,2.00700015309
17.9024545646,2.05871732407
18.2366319445,2.1959519363
18.617843083,2.36431544247
19.0801967311,2.61830077203
19.6049799652,2.7925735443
19.9409355691,2.67317601749
20.1520721456,2.42481263343
20.0930494248,2.03740642793
19.9958852477,1.59784694991
19.8785574066,1.23864768004
19.768296424,1.19174187654
19.8241898689,1.56748543685
19.910597834,2.09328180586
20.0666775833,2.51758538454
20.1080152445,2.66704784543
19.9639303999,2.39711287626
19.6365173722,1.95667834935
19.3576901283,1.57205785046
19.1712101104,1.31565524548
19.0531207363,1.19711554629
18.9257593373,1.1360005611
18.7837516273,1.03434982357
18.6193584014,0.958863128121
18.3278356973,0.839949318592
17.9309820794,0.798424007793
17.3687877738,0.838301278573
16.7528568392,0.879428394037
16.1899370717,0.924840017618
15.7830135383,0.965944133294
15.3939058033,1.00444355684
14.9753743659,1.18563093396
14.511190217,1.44205900417
13.9906171672,1.72397743207
13.3777821562,2.02533079586
12.614327606,2.19929245196
11.758784071,2.34385645044
10.9198240322,2.60876746757
10.1620709575,3.0698868423
9.76614202148,3.57689512065
9.62492730973,4.2545675466
9.71161459216,4.98406813312
